r_mopac_Alpha_LUMO_Energy,r_mopac_Alpha_SOMO_Energy,r_mopac_Beta_LUMO_Energy,r_mopac_Beta_SOMO_Energy,r_mopac_Dipole,r_mopac_Dipole_X,r_mopac_Dipole_Y,r_mopac_Dipole_Z,r_mopac_Ionization_Energy,r_mopac_MOPAC_Heat_of_Formation,r_mopac_MOPAC_Total_Energy_EV,i_desc_Chirality_count,PBF,PMI1,PMI2,PMI3,NPR1,NPR2,RadiusOfGyration,InertialShapeFactor,Eccentricity,Asphericity,SpherocityIndex,FEBo
-4.015,-9.503,-4.015,-9.829,35.0737840608017,9.7643555569788,32.983743884694,-6.84838143283193,9.50276859216955,-219.667763886129,-7565.3752,1,0.842627716328645,5451.73520076101,7942.05568727615,12400.5783467531,0.439635559593754,0.640458490337721,4.5699642406896,0.000117477916068,0.898176249263298,0.223541291492342,0.113635921181666,-8.4
-3.965,-9.405,-3.965,-9.461,38.324508970949,-3.13110350652363,30.7933560458027,-22.5994115439365,9.40478259891565,-224.053769679478,-7565.6531,2,1.0150723206857,4314.09050719281,7403.06887603957,10230.4154382822,0.421692602144924,0.723633260125226,4.2154468195519,0.000167737153154,0.906738853968574,0.218139956379577,0.186106042638283,-9.1
-2.813,-11.21,-2.832,-11.167,13.1873573544727,-6.63218756273639,-4.31753603285326,-10.5489034848302,11.1666858824538,-273.554337774782,-7567.13,2,1.11435647973879,5121.32690307909,7622.55905574627,11217.4667373031,0.456549328205126,0.679525888888784,4.40459530498199,0.000132685513295,0.889698100995752,0.196265071553331,0.210947554416725,-9.1
-3.317,-10.477,-3.317,-10.54,21.2078356978643,1.41114047096733,16.7073078750173,12.9864098629371,10.4772714938524,-236.614562901668,-7565.6514,2,1.08939487250881,5092.1576814211,7723.33330945829,11454.1889716322,0.444567283989509,0.674280241803775,4.43284320833088,0.000132415428584,0.895745460499908,0.208203747082815,0.210590520975819,-9.7
-2.58,-10.938,-2.557,-11.058,5.58091042326735,0.691195791921081,5.01605777637914,2.34690730830836,10.9382505436177,-266.106328327267,-7566.9418,2,0.905834082515499,4663.13502222462,8371.955302422,12022.5077456458,0.387867084046046,0.696356823346951,4.50422487865003,0.000149332331152,0.921715316740271,0.258781394914821,0.143309203294972,-8
-3.998,-9.264,-3.998,-9.644,38.4778115984679,2.03185606359653,34.5913582274264,16.7287621277213,9.26381020199986,-221.692003691424,-7565.5912,0,0,0,0,0,0,0,0,0,0,0,0,-9.4
-4.012,-9.33,-4.012,-9.568,37.0522962436173,-8.49631390935136,29.5965937211488,20.6089045556477,9.33012757790751,-216.197571288765,-7565.3663,0,0.845036004259193,5307.78341238015,7715.60789020134,12147.6706129898,0.436938371271313,0.635151226602313,4.51441119891263,0.000119664119135,0.899491445045906,0.227988846926294,0.113839317543831,-9.9
-4.154,-9.427,-4.154,-9.74,45.2004143827917,3.50738014023794,-34.5978078971096,28.8750313184704,9.42708297109682,-224.214622684114,-7565.5188,2,1.05592974010084,5129.25822547191,8078.26904008781,11806.8109465,0.434432146725652,0.684204149341658,4.49666673016053,0.00013339241646,0.900704563045698,0.214756471052295,0.18793462869625,-9.1
-2.333,-9.52,-2.333,-9.951,21.4801867751691,6.21481917403741,20.5606526698183,-0.184413451958592,9.52007275273773,-245.1144670184,-7566.5281,1,0.969528325031163,5131.48833365202,7351.8741455531,11381.1088880236,0.450877711841584,0.645971690270839,4.39568188383262,0.000125883885584,0.892585731996931,0.211488073178547,0.162478754230044,-8.8
-2.35,-10.179,-2.35,-10.391,20.4257180983068,12.136413128493,0.90631275145036,16.4041468355596,10.1791668611267,-253.578821617062,-7566.4457,1,1.05826344496505,5443.30716788746,7711.08060135762,11852.2860541479,0.45926221684318,0.650598590527523,4.49964561059018,0.000119522667096,0.888300746470635,0.202667426027803,0.202189876778209,-7.4
-3.998,-9.598,-3.998,-9.744,38.5785991673718,3.33093998098546,34.7136497498812,16.4977475311749,9.59794315635605,-222.860352695541,-7565.4374,2,1.18415989943082,5288.09127281423,8498.57985076278,11885.7707324477,0.444909412426905,0.715021351334158,4.55915056701196,0.000135213504164,0.89557557734339,0.198186080442353,0.224571806547337,-8.3
-3.951,-9.525,-3.951,-9.777,38.6999202613726,12.73406992732,-32.5212094686731,-16.6702797222304,9.52476951192588,-228.6204823968,-7565.6739,2,0.978158366089948,5238.46490955394,10697.3036183716,14320.943522442,0.365790487291908,0.746969192470322,4.94949866818471,0.000142593146154,0.930697222197825,0.274004156243551,0.14107455132336,-8
-3.943,-9.649,-3.943,-9.975,38.7083133224294,0.300390932854893,-26.7261875832614,-27.9991818241025,9.64870157758291,-222.976187284716,-7565.3915,0,1.42604918100388,5495.5094456486,7048.51381355462,9978.32865061831,0.550744482174183,0.70638220691577,4.27028848795109,0.000128538075296,0.83467389761193,0.122586169522979,0.352784624548398,-9.9
-3.371,-11.647,-3.836,-11.025,8.88763899996194,3.07251252630157,-5.24794755846994,-6.48142269821324,11.0254922076971,-213.679676594736,-7565.1755,1,1.06013968707881,4685.82904226988,7830.57948121261,11302.3557064138,0.414588707344503,0.692827202099908,4.39147038619832,0.000147855842766,0.91000890311162,0.231684211026178,0.183121110293592,-8.8
-3.75,-10.261,-3.75,-10.766,35.5793355634414,-8.5216689531346,-22.94570127263,-25.8217944863709,10.260809364741,-255.028408808372,-7566.6885,1,1.14201215948209,2776.67099541652,31149.0596470164,32191.0555549431,0.086255978486861,0.967630887214984,7.31654778360656,0.000348485970723,0.996273007852403,0.764639687768612,0.09092957909062,-9.8
-2.607,-11.019,-2.623,-11.107,17.2634209571973,-6.48520853006601,-8.38599108085765,-13.6250844789577,11.0185778626627,-269.240668317943,-7566.8713,2,1.06160258410475,5341.32689349788,6783.43549721115,10617.0322407732,0.503090390267938,0.638920118482858,4.29104147603527,0.000119618239292,0.864233798934093,0.172506332844463,0.193074532870395,-8.4
-2.434,-10.177,-2.437,-10.071,24.0997301833709,1.2797411535206,-23.1847049805127,-6.45203165350688,10.0710786090719,-253.89202765419,-7566.4606,1,0.965201123595882,5475.20901290167,7751.87703550955,12196.4256110633,0.448919149552728,0.63558597270317,4.53699305648505,0.000116084330517,0.893572379365463,0.216945758415262,0.147281762582759,-9.6
-4.074,-9.761,-4.074,-9.591,39.9913674331965,3.47747154384493,-36.0349629170913,-16.991118515346,9.59103837779069,-221.043947314727,-7565.3321,2,1.20784663427382,4945.09172208426,8310.50976081505,11264.7428499081,0.438988425033122,0.737745181718273,4.45567625534094,0.000149187360555,0.898492717102893,0.199556899380704,0.237486375532303,-9.7
-2.341,-10.503,-2.34,-10.472,8.22551847399723,-2.26818216926707,6.44318569487874,4.58256062855676,10.4718776436563,-265.249100257555,-7567.1314,1,0.886816872305964,5028.30366208075,7984.16076184792,12176.0008014773,0.412968407613004,0.655729322954643,4.51597156457503,0.000130407661713,0.910745350970061,0.243981771230038,0.134196386108132,-7.8
-3.182,-11.615,-3.161,-11.742,5.89044026960342,-5.12414238384245,-2.29113011393939,-1.78638579284404,11.6153042400371,-293.370370579185,-7567.7344,3,1.40418171499556,4632.56158418731,7580.55841756991,9623.60721930856,0.481374756743257,0.787704469313801,4.20478815543916,0.000170036480897,0.876514884967945,0.158439140517625,0.364162804516695,-9.7
-2.811,-11.152,-2.81,-11.363,10.9804726538265,0.635137957371578,-6.72889477071352,-8.65386356728613,11.1515152993759,-257.338026861544,-7566.6147,1,1.13869904964934,4969.9278002063,8659.53236765743,11905.4454471411,0.417449966258907,0.727358955706853,4.54321532657722,0.000146352016558,0.908699909579855,0.22161674448935,0.204581168516953,-8.7
-4.095,-9.29,-4.095,-9.62,41.6618140180421,5.93502977860079,26.7326802278192,31.3981842888759,9.28974425853656,-215.525227819569,-7565.3446,1,0.943741204870083,4709.10903766305,7391.38134372343,11144.0328573411,0.422567763209793,0.663259112598041,4.33821095907248,0.000140845987488,0.906331333175606,0.232035205271519,0.152928353209643,-7.7
-3.976,-9.568,-3.976,-9.98,36.5781327731875,-11.4107723685778,-30.0138964150983,-17.5191350559663,9.56758623481161,-222.430399706791,-7565.44,2,1.54150369381632,5445.11456775275,17423.2919643121,19249.2552586224,0.28287403822097,0.905141094043501,5.83959155817332,0.000166229944803,0.959157066647878,0.38036604519155,0.240104115476905,-9.6
-3.876,-9.208,-3.876,-9.523,39.7557525006425,2.71895767422321,-36.2692814445418,-16.0519889594637,9.20785476141331,-224.636878004647,-7565.7108,0,1.04850067425762,4332.74155403726,7998.97400103506,11028.1315823457,0.392880835859203,0.725324497745397,4.3489593059454,0.000167405438035,0.919589391421287,0.247196158187511,0.183076379062204,-9.5
-3.802,-9.265,-3.802,-9.497,38.1745022847304,0.607604055520254,37.4518936449663,7.36743540214232,9.26487765788034,-223.866550333128,-7565.7007,1,1.23310803476502,5240.03827719274,8059.98441307085,11088.7686226346,0.472553667185072,0.726860185054151,4.4437077045038,0.000138712762504,0.881301895850645,0.172603034640367,0.268780330964536,-8.6
-3.911,-9.623,-3.911,-10.567,37.6138101162917,4.18056000353928,31.1859134238799,-20.609716966507,9.62296723085764,-197.217844509229,-7564.3253,2,1.00830938087808,2844.27756790353,37896.9539039706,39282.6736571792,0.072405396657203,0.964724403300504,8.04277765717215,0.000339180821938,0.997375284702259,0.799012118684266,0.066703236541686,-9.4
-3.868,-9.842,-3.868,-9.902,32.5236058636044,15.6053766504252,21.1173830325631,19.1914900887208,9.8417647596739,-225.534038804442,-7565.5022,2,1.22504179281114,4999.05151121106,7131.36315173118,10422.8112743121,0.479626022158883,0.684207260790287,4.27321437803827,0.0001368674156,0.877473007486866,0.176143634215401,0.255910054744459,-9.5
-4.046,-9.898,-4.046,-9.8,36.460579011595,-14.4451213528206,28.7709877844067,17.1155646378542,9.80034453252235,-201.683911036351,-7564.5395,1,0.93031942158516,5238.06209334275,7702.87964844199,11930.1398656381,0.439061247591049,0.645665493883128,4.48742994720641,0.000123264192439,0.89845713357054,0.222218606210624,0.145105265835577,-9.4
-2.803,-11.56,-2.919,-11.56,13.4075305618449,-1.39474673580318,6.13985554925169,11.8371758094613,11.5595112328292,-289.297426104866,-7567.8146,3,0.816403684304027,4745.59727543535,8919.57032720381,12879.1920327238,0.368470107703777,0.692556668503796,4.63592575463418,0.000145936671046,0.929639596687215,0.281735998159531,0.10202832343432,-9.1
-3.924,-9.669,-3.924,-9.819,34.6991454523319,-9.13845381391182,30.1565092272228,14.5294290404515,9.66930099992875,-227.725333284296,-7565.6498,2,0.981347475345875,5109.89626691199,10721.5928182175,14701.7995675011,0.347569441649009,0.729270778654746,4.97206889037042,0.000142717335257,0.937654245034808,0.298917785248231,0.128513399233196,-9.6
-2.759,-11.273,-2.786,-11.337,12.5074258882617,-2.52596804184716,9.06527878665481,8.23868365226817,11.2728083793518,-268.838780393649,-7566.8099,4,0.961122904293422,6072.08359549472,11611.3237149,16297.7955865101,0.372570852497418,0.712447499618343,5.24529260266964,0.000117331635577,0.928003749922029,0.272293010718408,0.142164997695866,-8.3
-4.104,-9.547,-4.104,-9.774,43.4908575001958,-0.859721559947158,38.0969280826411,-20.9604302343194,9.5466924126908,-217.411350377661,-7565.2391,2,1.37230875032008,3036.91175238556,42284.5257725065,42794.1831483879,0.070965526830017,0.988090498792462,8.44650022551334,0.000325360293402,0.997478768697228,0.804000468267762,0.113970054015984,-9
-3.935,-9.457,-3.935,-9.805,32.5961503717599,-13.4477733846751,25.8028889704773,14.6927645741034,9.45732325017058,-213.457420187769,-7564.8914,0,1.15244351666064,5275.46111519131,7362.81602249954,10633.8970970611,0.496098567349244,0.692391129545008,4.34079049576531,0.000131247508877,0.868266210026641,0.16163343948326,0.236874762001919,-8.5
-2.835,-11.071,-2.769,-11.265,8.51769762722586,2.91241322470948,2.26037983276263,-7.67852232457694,11.0709064919412,-271.624290429492,-7567.0171,1,0.864539710157742,5710.12345274469,7410.42844746452,12243.3523560644,0.466385617817847,0.605261388543961,4.53167126852516,0.000105997951455,0.884581514329044,0.2142960018901,0.117481722531138,-8.9
-2.552,-10.837,-2.608,-11.088,3.02446745063044,1.83463437329279,1.7745573093903,1.62248772936655,10.8372906014285,-271.181347365898,-7567.1522,2,1.18077248159245,3897.41913112602,43196.7763780535,43675.0183424554,0.089236805822642,0.989049988241515,8.57273961190507,0.000253770496569,0.996010437940573,0.759050017870915,0.083198291165307,-9.4
-2.344,-10.79,-2.314,-10.646,13.1464987191702,-6.17111718507225,5.82426014614969,-10.041201870853,10.6455336533509,-279.492859928403,-7567.2947,1,1.14702741864613,5944.5628451547,6393.24664323612,10546.0091990841,0.563678898143855,0.606224261950326,4.30441954490614,0.000101979620326,0.825994007113447,0.147497945886527,0.232326123342354,-9
-2.834,-11.411,-2.752,-11.228,12.6386080857494,7.03260800817122,1.91700644578433,10.3248208330894,11.2279357168303,-271.899350264226,-7567.093,1,0.948338973580258,5424.19259594645,7967.5253536615,12421.8720508898,0.436664664852822,0.641410998360006,4.57166658615146,0.000118250041276,0.899624349642101,0.225942018688575,0.151454702167716,-9
-2.646,-10.827,-2.589,-11.104,9.14912895435819,-0.693573922469248,-1.08085398675356,-9.05854682037163,10.8270057907598,-274.679758183484,-7567.1949,3,1.0154954270765,3437.68572360973,35047.4998537395,37041.35194027,0.092806702335084,0.946172264723339,7.81988080240542,0.000275235242775,0.995684144697347,0.747638773528726,0.070589411609982,-9.6
-4.081,-9.545,-4.081,-9.893,39.1711854476734,-2.09468140563507,37.4309532318861,11.3541983132787,9.54511054135997,-226.568039081118,-7565.5512,3,1.29624472689377,4752.78600187341,10756.3290583945,13443.112380329,0.353548037642536,0.800136810143309,4.84162709259488,0.000168351112343,0.935416369901186,0.283413615764352,0.242961717220223,-9.5
-2.402,-10.817,-2.406,-11.012,10.8271838328659,-4.99188614938718,1.01098970171842,-9.55441689718679,10.816899091729,-274.081779722677,-7567.2483,1,1.00991652072688,5140.88532039157,12501.3451682111,16422.137714507,0.313046048557381,0.761249563579508,5.25170732242952,0.000148077522866,0.949737948848317,0.339225837426131,0.157257522960563,-9.3
-2.792,-11.266,-2.801,-11.435,13.0563864869221,-0.247542472153945,2.85494367715874,12.738023685824,11.2658947518741,-276.025435603806,-7566.9649,1,0.865801154266052,5259.63524373343,12872.0402726019,17337.2255954995,0.303372371476711,0.742450988002559,5.36326114950107,0.000141160166741,0.952872081774147,0.355718824533687,0.093402328904225,-8.2
-3.971,-9.645,-3.971,-9.857,42.1992176606526,16.1570961298678,32.5919335903623,21.3889710052345,9.6448050158865,-230.550582012045,-7565.5778,1,1.11259800179494,5241.08163197973,7424.24301071263,11144.6030929996,0.470279792671296,0.6661738375749,4.39065571751981,0.000127106174708,0.882517374676013,0.188596382742051,0.210811828722193,-8.3
-3.932,-9.787,-3.932,-9.884,40.4686887844491,-6.59910373343523,-27.6720545178108,-28.7823557168496,9.78681798192388,-224.671647246956,-7565.3527,0,0.946131080818509,5361.43755600719,8423.91000743197,12660.2973954295,0.423484329676388,0.665380104773295,4.62729755302849,0.00012410479425,0.905903428914219,0.230489795846613,0.132089827779534,-9.1
-2.639,-10.106,-2.639,-9.946,24.5073461328384,-3.38843554149624,-24.1597036968789,-2.33178822685373,9.94593457185793,-257.294213673507,-7566.5939,0,1.26859000013072,5525.61884163658,7390.14993889262,10723.7475405736,0.515269388870846,0.689138746593185,4.37491519426152,0.000124717025612,0.857028270766294,0.148918757025558,0.292689551337238,-8.6
-3.479,-9.95,-3.479,-10.383,25.1715990927303,-9.10126453776759,-9.82662859706675,-21.3122911746725,9.94950377566521,-231.6361956154,-7565.6709,3,1.05135553510216,2328.59882769088,37508.3078270138,37942.9421791072,0.061371066500296,0.988545054043469,7.93567536082478,0.000424523555663,0.998115019522608,0.828530426674172,0.076515998678752,-9.4
-2.838,-10.839,-2.832,-11.011,16.7371793543973,-9.21172429661147,-9.73990991214961,-10.0205520370732,10.8388283527931,-254.202492133045,-7566.1221,2,0.939547014211024,5288.51370526819,7305.73231933242,11461.8580128105,0.461401083433191,0.637395116146705,4.41329534697419,0.000120524433077,0.88719165922966,0.205471325613183,0.159747362960095,-9.1
-2.542,-11.089,-2.542,-11.055,15.3042705619985,-9.72461513680775,-4.88772504034474,-10.7593076824586,11.0545462653734,-254.691244871297,-7566.6716,2,0.910470474948485,5436.18097886558,8005.19160332732,12574.5011081058,0.432317825743505,0.636621010607491,4.58954416425817,0.000117108134016,0.901721297044939,0.231770221124428,0.132552648307876,-9.3
-2.485,-10.749,-2.506,-11.141,8.01942557043514,3.5990218075287,0.378932624845745,-7.15644035638594,10.749392920461,-283.914639268041,-7567.4944,1,0.918916467873388,5760.00373988868,7941.67615923004,12484.3708578161,0.461377173546755,0.63612946536733,4.60453043938167,0.000110439071586,0.887204093616574,0.205955752731712,0.135199264734765,-9
-2.941,-11.295,-2.943,-11.495,13.2703903818747,4.25351556100693,4.02620505525903,11.9080031538722,11.2948159782474,-268.284553034173,-7566.8087,3,0,0,0,0,0,0,0,0,0,0,0,-9.7
-2.656,-11.056,-2.767,-11.265,13.2427610414313,0.55683814040201,-7.03360308714699,11.2066533317633,11.0559220023205,-274.101574682281,-7567.0651,0,1.11865805052816,4898.11879532176,8846.10181116606,12060.008552711,0.406145549061051,0.733507092677604,4.5708375940243,0.000149752818037,0.913808400584005,0.231906512244421,0.204692990504692,-10
-3.92,-9.556,-3.92,-9.931,35.3227958285033,5.45562698334626,-30.220426328632,-17.4545659320547,9.55555579015404,-228.865740160108,-7565.6887,2,0.996133888903256,8680.71130764932,17320.2830238232,24164.2840051391,0.359237265453558,0.716772035130014,6.37311798727006,8.25706569113068E-05,0.933246262842477,0.287077811320739,0.09595131965855,-8.9
-2.372,-10.265,-2.372,-10.148,23.4003873943133,4.78395594936882,21.8709908418256,-6.80820499656247,10.147502949934,-254.856476085115,-7566.4647,1,1.2469700904937,5568.41044091139,7146.21931653844,10293.8145865659,0.540947225548294,0.694224600262833,4.31612460022007,0.00012467195219,0.841056537440619,0.131193935801295,0.306718355861684,-9.1
-2.399,-10.983,-2.564,-11.146,13.1415607643651,-5.08130347584279,-8.79930535152823,8.33385862853781,10.9833304018079,-270.810234478762,-7566.9191,1,1.12591836506829,5091.47460061685,8577.60189790688,11782.8730457506,0.432108075920671,0.727972020457294,4.53952981119693,0.000142978621629,0.901821828702397,0.207476010396797,0.228536138041513,-9
-2.469,-10.778,-2.473,-11.142,9.91615378752064,3.92980117391038,0.768762337043789,-9.07170177752971,10.7778884544833,-274.853525450628,-7567.1249,2,0.86115641507568,5552.70185843745,8727.64373348563,13434.1847349083,0.413326299139607,0.649659350805794,4.73314657557486,0.00011699878138,0.910582983829347,0.245671519667192,0.104562656093539,-9.8
-3.989,-9.477,-3.989,-9.877,36.7119998887191,10.5388347709349,29.7490171395514,-18.7536630216851,9.47712786820696,-228.707356571453,-7565.7105,1,1.23237849986506,5402.78090869031,8201.08578556561,11636.5692433912,0.464293280578271,0.704768356895507,4.52062800790304,0.000130445481467,0.885681517030737,0.183629088717629,0.257104646541229,-8.9
